at_id,resultado,detalle,fuera_de_catalogo
AT-11-01-11,PASA,"Instrumentación: tests AT-11-01-11 x3 PASA (spies console.* sin token ni password). logcat del login AT-11-01-01: EvalPass12 NOT_FOUND. Inspección: ningún console.log/error/warn/info/debug en sut/mobile/src ni App.tsx. evidencia/AT-11-01-instrumentacion-jest.log, AT-11-01-11-logcat-scan.txt",false
AT-11-01-12,NO_EVALUABLE,(a) el backend no expone WebSocket privado (HU-09-04 no implementado; no hay /api/v1/ws). No se puede provocar handshake/eventos UNAUTHENTICATED al volver a foreground. El cliente tampoco implementa WS (sólo comentarios en SessionProvider). No se penaliza la ausencia del backend WS.,false
AT-11-01-13,PASA,"Instrumentación: no provocable de forma fiable en emulador (Before First Unlock). Tests propios AT-11-01-13 PASA (secure-storage, session-provider, app-lifecycle, login-security): excepción de SecureStore se trata como sin token, muestra login, no loggea ni muestra el detalle interno, reintenta en foreground. Código: readPersistedSession catch → unavailable sin log. evidencia/AT-11-01-instrumentacion-jest.log",false
AT-11-01-14,PASA,Instrumentación: no hay pantallas de balances/órdenes/market data en esta celda. Tests AT-11-01-14 PASA: tres peticiones 401 concurrentes → un único borrado y una única navegación al login; 401 posteriores no-op. Código: endSession singleton (closingRef + sessionActiveRef) en SessionProvider.tsx; navegación derivada de un único estado anonymous. evidencia/AT-11-01-instrumentacion-jest.log,false
AT-11-02-01,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-02,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-03,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-04,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-05,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-06,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-07,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-08,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-09,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-02-10,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-01,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-02,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-03,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-04,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-05,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-06,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-07,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-08,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-09,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-10,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-11,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-12,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-13,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-14,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-15,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-16,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-17,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-03-18,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-01,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-02,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-03,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-04,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-05,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-06,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-07,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-08,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-09,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-10,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-11,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-12,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-13,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-04-14,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-01,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-02,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-03,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-04,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-05,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-06,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-07,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-08,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-09,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-10,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-11,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-05-12,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-01,PASA,"Pantalla Depositar ETH: dirección 0x5c9CB52Bcf6C2B8B223Ce9B1E7853a2d12E579B5 (0x+40 hex, EIP-55 recomputado OK), leyenda 'Red sepolia (chainId 11155111) · ETH (nativo)', QR visible. zbarimg: ethereum:0x5c9CB52Bcf6C2B8B223Ce9B1E7853a2d12E579B5@11155111. Copiar: botón 'Dirección copiada' y overlay del portapapeles con la misma dirección. evidencia/AT-11-06-01-1-eth.png, AT-11-06-01-3-copied-feedback.png, AT-11-06-01-zbar.txt, AT-11-06-eip55.txt",false
AT-11-06-02,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-03,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-04,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-05,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-06,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-07,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-08,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-09,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-10,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-11,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-12,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-13,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-14,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-15,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-16,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-17,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-18,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-19,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-20,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-21,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-22,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-23,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-24,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-25,NO_EVALUABLE,(b) fuera del alcance de la corrida,false
AT-11-06-26,PASA,"Pantalla USDC-mock. GET /deposit-address?asset=USDC 200 con tokenAddress=0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512 (coincide EVAL_USDC_ADDRESS) y address de depósito 0x5c9CB52Bcf6C2B8B223Ce9B1E7853a2d12E579B5 (EIP-55 OK, mostrado en texto). zbarimg del QR: ethereum:0xe7f1725E7734CE288F8367e1Bb143E90bb3F0512@11155111/transfer?address=0x5c9CB52Bcf6C2B8B223Ce9B1E7853a2d12E579B5. evidencia/AT-11-06-26-1-usdc.png, AT-11-06-26-zbar.txt, AT-11-06-eip55.txt",false
